CÓD. DEP.,DEPARTAMENTO,CÓD. MUN.,MUNICIPIO,GRUPO DE CULTIVO,SUBGRUPO DE CULTIVO,CULTIVO,DESAGREGACIÓN REGIONAL Y/O SISTEMA PRODUCTIVO,CÓDIGO CULTIVO,NOMBRE CIENTIFICO,PERIODO,Área Sembrada(ha),Área Cosechada(ha),Producción(t),Rendimiento(t/ha),ESTADO FISICO PRODUCCION
5,ANTIOQUIA,5134,CAMPAMENTO,OTROS PERMANENTES,CAÑA,CAÑA PANELERA,CAÑA PANELERA,112070350082,SACCHARUM OFFICINARUM,2007,3784,3595,13661,3.8,PANELA
5,ANTIOQUIA,5890,YOLOMBO,OTROS PERMANENTES,CAÑA,CAÑA PANELERA,CAÑA PANELERA,112070350082,SACCHARUM OFFICINARUM,2007,3430,3400,15300,4.5,PANELA
5,ANTIOQUIA,5670,SAN ROQUE,OTROS PERMANENTES,CAÑA,CAÑA PANELERA,CAÑA PANELERA,112070350082,SACCHARUM OFFICINARUM,2007,3050,3019,14672,4.9,PANELA
5,ANTIOQUIA,5885,YALI,OTROS PERMANENTES,CAÑA,CAÑA PANELERA,CAÑA PANELERA,112070350082,SACCHARUM OFFICINARUM,2007,2250,1850,9250,5,PANELA
5,ANTIOQUIA,5690,SANTO DOMINGO,OTROS PERMANENTES,CAÑA,CAÑA PANELERA,CAÑA PANELERA,112070350082,SACCHARUM OFFICINARUM,2007,1963,1958,7832,4,PANELA
5,ANTIOQUIA,5284,FRONTINO,OTROS PERMANENTES,CAÑA,CAÑA PANELERA,CAÑA PANELERA,112070350082,SACCHARUM OFFICINARUM,2007,1643,1643,11501,7,PANELA
5,ANTIOQUIA,5038,ANGOSTURA,OTROS PERMANENTES,CAÑA,CAÑA PANELERA,CAÑA PANELERA,112070350082,SACCHARUM OFFICINARUM,2007,1500,1480,5920,4,PANELA
5,ANTIOQUIA,5858,VEGACHI,OTROS PERMANENTES,CAÑA,CAÑA PANELERA,CAÑA PANELERA,112070350082,SACCHARUM OFFICINARUM,2007,1470,1315,6312,4.8,PANELA
5,ANTIOQUIA,5040,ANORI,OTROS PERMANENTES,CAÑA,CAÑA PANELERA,CAÑA PANELERA,112070350082,SACCHARUM OFFICINARUM,2007,1040,1020,2550,2.5,PANELA
5,ANTIOQUIA,5483,NARIÑO,OTROS PERMANENTES,CAÑA,CAÑA PANELERA,CAÑA PANELERA,112070350082,SACCHARUM OFFICINARUM,2007,995,970,3395,3.5,PANELA
5,ANTIOQUIA,5847,URRAO,OTROS PERMANENTES,CAÑA,CAÑA PANELERA,CAÑA PANELERA,112070350082,SACCHARUM OFFICINARUM,2007,944,941,2135,2.3,PANELA
5,ANTIOQUIA,5649,SAN CARLOS,OTROS PERMANENTES,CAÑA,CAÑA PANELERA,CAÑA PANELERA,112070350082,SACCHARUM OFFICINARUM,2007,942,942,3580,3.8,PANELA
5,ANTIOQUIA,5079,BARBOSA,OTROS PERMANENTES,CAÑA,CAÑA PANELERA,CAÑA PANELERA,112070350082,SACCHARUM OFFICINARUM,2007,843,831,3326,4,PANELA
5,ANTIOQUIA,5197,COCORNA,OTROS PERMANENTES,CAÑA,CAÑA PANELERA,CAÑA PANELERA,112070350082,SACCHARUM OFFICINARUM,2007,804,786,2751,3.5,PANELA
5,ANTIOQUIA,5308,GIRARDOTA,OTROS PERMANENTES,CAÑA,CAÑA PANELERA,CAÑA PANELERA,112070350082,SACCHARUM OFFICINARUM,2007,786,786,3301,4.2,PANELA
5,ANTIOQUIA,5190,CISNEROS,OTROS PERMANENTES,CAÑA,CAÑA PANELERA,CAÑA PANELERA,112070350082,SACCHARUM OFFICINARUM,2007,749,719,3092,4.3,PANELA
5,ANTIOQUIA,5756,SONSON,OTROS PERMANENTES,CAÑA,CAÑA PANELERA,CAÑA PANELERA,112070350082,SACCHARUM OFFICINARUM,2007,700,630,2142,3.4,PANELA
5,ANTIOQUIA,5240,EBEJICO,OTROS PERMANENTES,CAÑA,CAÑA PANELERA,CAÑA PANELERA,112070350082,SACCHARUM OFFICINARUM,2007,696,291,1248,4.3,PANELA
5,ANTIOQUIA,5031,AMALFI,OTROS PERMANENTES,CAÑA,CAÑA PANELERA,CAÑA PANELERA,112070350082,SACCHARUM OFFICINARUM,2007,694,689,2205,3.2,PANELA
5,ANTIOQUIA,5361,ITUANGO,OTROS PERMANENTES,CAÑA,CAÑA PANELERA,CAÑA PANELERA,112070350082,SACCHARUM OFFICINARUM,2007,620,600,2400,4,PANELA
5,ANTIOQUIA,5667,SAN RAFAEL,OTROS PERMANENTES,CAÑA,CAÑA PANELERA,CAÑA PANELERA,112070350082,SACCHARUM OFFICINARUM,2007,535,535,1605,3,PANELA
5,ANTIOQUIA,5425,MACEO,OTROS PERMANENTES,CAÑA,CAÑA PANELERA,CAÑA PANELERA,112070350082,SACCHARUM OFFICINARUM,2007,500,400,1600,4,PANELA
5,ANTIOQUIA,5209,CONCORDIA,OTROS PERMANENTES,CAÑA,CAÑA PANELERA,CAÑA PANELERA,112070350082,SACCHARUM OFFICINARUM,2007,500,430,3010,7,PANELA
5,ANTIOQUIA,5055,ARGELIA,OTROS PERMANENTES,CAÑA,CAÑA PANELERA,CAÑA PANELERA,112070350082,SACCHARUM OFFICINARUM,2007,425,415,780,1.9,PANELA
5,ANTIOQUIA,5842,URAMITA,OTROS PERMANENTES,CAÑA,CAÑA PANELERA,CAÑA PANELERA,112070350082,SACCHARUM OFFICINARUM,2007,410,345,2070,6,PANELA
5,ANTIOQUIA,5887,YARUMAL,OTROS PERMANENTES,CAÑA,CAÑA PANELERA,CAÑA PANELERA,112070350082,SACCHARUM OFFICINARUM,2007,408,389,1246,3.2,PANELA
5,ANTIOQUIA,5313,GRANADA,OTROS PERMANENTES,CAÑA,CAÑA PANELERA,CAÑA PANELERA,112070350082,SACCHARUM OFFICINARUM,2007,400,400,2000,5,PANELA
5,ANTIOQUIA,5234,DABEIBA,OTROS PERMANENTES,CAÑA,CAÑA PANELERA,CAÑA PANELERA,112070350082,SACCHARUM OFFICINARUM,2007,400,400,2200,5.5,PANELA
5,ANTIOQUIA,5604,REMEDIOS,OTROS PERMANENTES,CAÑA,CAÑA PANELERA,CAÑA PANELERA,112070350082,SACCHARUM OFFICINARUM,2007,390,390,975,2.5,PANELA
5,ANTIOQUIA,5576,PUEBLO RICO,OTROS PERMANENTES,CAÑA,CAÑA PANELERA,CAÑA PANELERA,112070350082,SACCHARUM OFFICINARUM,2007,362,355,2045,5.8,PANELA
5,ANTIOQUIA,5002,ABEJORRAL,OTROS PERMANENTES,CAÑA,CAÑA PANELERA,CAÑA PANELERA,112070350082,SACCHARUM OFFICINARUM,2007,360,330,1023,3.1,PANELA
5,ANTIOQUIA,5315,GUADALUPE,OTROS PERMANENTES,CAÑA,CAÑA PANELERA,CAÑA PANELERA,112070350082,SACCHARUM OFFICINARUM,2007,358,358,1289,3.6,PANELA
5,ANTIOQUIA,5686,SANTA ROSA DE OSOS,OTROS PERMANENTES,CAÑA,CAÑA PANELERA,CAÑA PANELERA,112070350082,SACCHARUM OFFICINARUM,2007,335,335,1608,4.8,PANELA
5,ANTIOQUIA,5030,AMAGA,OTROS PERMANENTES,CAÑA,CAÑA PANELERA,CAÑA PANELERA,112070350082,SACCHARUM OFFICINARUM,2007,330,316,948,3,PANELA
5,ANTIOQUIA,5310,GOMEZ PLATA,OTROS PERMANENTES,CAÑA,CAÑA PANELERA,CAÑA PANELERA,112070350082,SACCHARUM OFFICINARUM,2007,327,247,1235,5,PANELA
5,ANTIOQUIA,5679,SANTA BARBARA,OTROS PERMANENTES,CAÑA,CAÑA PANELERA,CAÑA PANELERA,112070350082,SACCHARUM OFFICINARUM,2007,310,185,740,4,PANELA
5,ANTIOQUIA,5660,SAN LUIS,OTROS PERMANENTES,CAÑA,CAÑA PANELERA,CAÑA PANELERA,112070350082,SACCHARUM OFFICINARUM,2007,304,300,1200,4,PANELA
5,ANTIOQUIA,5647,SAN ANDRES,OTROS PERMANENTES,CAÑA,CAÑA PANELERA,CAÑA PANELERA,112070350082,SACCHARUM OFFICINARUM,2007,275,275,726,2.6,PANELA
5,ANTIOQUIA,5145,CARAMANTA,OTROS PERMANENTES,CAÑA,CAÑA PANELERA,CAÑA PANELERA,112070350082,SACCHARUM OFFICINARUM,2007,259,247,692,2.8,PANELA
5,ANTIOQUIA,5034,ANDES,OTROS PERMANENTES,CAÑA,CAÑA PANELERA,CAÑA PANELERA,112070350082,SACCHARUM OFFICINARUM,2007,243,220,1584,7.2,PANELA
5,ANTIOQUIA,5237,DON MATIAS,OTROS PERMANENTES,CAÑA,CAÑA PANELERA,CAÑA PANELERA,112070350082,SACCHARUM OFFICINARUM,2007,230,212,742,3.5,PANELA
5,ANTIOQUIA,5411,LIBORINA,OTROS PERMANENTES,CAÑA,CAÑA PANELERA,CAÑA PANELERA,112070350082,SACCHARUM OFFICINARUM,2007,220,220,660,3,PANELA
5,ANTIOQUIA,5789,TAMESIS,OTROS PERMANENTES,CAÑA,CAÑA PANELERA,CAÑA PANELERA,112070350082,SACCHARUM OFFICINARUM,2007,204,194,775,4,PANELA
5,ANTIOQUIA,5021,ALEJANDRIA,OTROS PERMANENTES,CAÑA,CAÑA PANELERA,CAÑA PANELERA,112070350082,SACCHARUM OFFICINARUM,2007,200,187,411,2.2,PANELA
5,ANTIOQUIA,5148,CARMEN DE VIBORAL,OTROS PERMANENTES,CAÑA,CAÑA PANELERA,CAÑA PANELERA,112070350082,SACCHARUM OFFICINARUM,2007,181,181,326,1.8,PANELA
5,ANTIOQUIA,5792,TARSO,OTROS PERMANENTES,CAÑA,CAÑA PANELERA,CAÑA PANELERA,112070350082,SACCHARUM OFFICINARUM,2007,162,162,972,6,PANELA
5,ANTIOQUIA,5107,BRICEÑO,OTROS PERMANENTES,CAÑA,CAÑA PANELERA,CAÑA PANELERA,112070350082,SACCHARUM OFFICINARUM,2007,155,150,300,2,PANELA
5,ANTIOQUIA,5809,TITIRIBI,OTROS PERMANENTES,CAÑA,CAÑA PANELERA,CAÑA PANELERA,112070350082,SACCHARUM OFFICINARUM,2007,155,92,386,4.2,PANELA
5,ANTIOQUIA,5364,JARDIN,OTROS PERMANENTES,CAÑA,CAÑA PANELERA,CAÑA PANELERA,112070350082,SACCHARUM OFFICINARUM,2007,139,139,695,5,PANELA
5,ANTIOQUIA,5642,SALGAR,OTROS PERMANENTES,CAÑA,CAÑA PANELERA,CAÑA PANELERA,112070350082,SACCHARUM OFFICINARUM,2007,130,130,715,5.5,PANELA
5,ANTIOQUIA,5652,SAN FRANCISCO,OTROS PERMANENTES,CAÑA,CAÑA PANELERA,CAÑA PANELERA,112070350082,SACCHARUM OFFICINARUM,2007,124,124,496,4,PANELA
5,ANTIOQUIA,5206,CONCEPCION,OTROS PERMANENTES,CAÑA,CAÑA PANELERA,CAÑA PANELERA,112070350082,SACCHARUM OFFICINARUM,2007,121,114,342,3,PANELA
5,ANTIOQUIA,5856,VALPARAISO,OTROS PERMANENTES,CAÑA,CAÑA PANELERA,CAÑA PANELERA,112070350082,SACCHARUM OFFICINARUM,2007,112,112,448,4,PANELA
5,ANTIOQUIA,5656,SAN JERONIMO,OTROS PERMANENTES,CAÑA,CAÑA PANELERA,CAÑA PANELERA,112070350082,SACCHARUM OFFICINARUM,2007,106,103,513,5,PANELA
5,ANTIOQUIA,5579,PUERTO BERRIO,OTROS PERMANENTES,CAÑA,CAÑA PANELERA,CAÑA PANELERA,112070350082,SACCHARUM OFFICINARUM,2007,100,90,360,4,PANELA
5,ANTIOQUIA,5353,HISPANIA,OTROS PERMANENTES,CAÑA,CAÑA PANELERA,CAÑA PANELERA,112070350082,SACCHARUM OFFICINARUM,2007,99,98,492,5,PANELA
5,ANTIOQUIA,5125,CAICEDO,OTROS PERMANENTES,CAÑA,CAÑA PANELERA,CAÑA PANELERA,112070350082,SACCHARUM OFFICINARUM,2007,98,98,352,3.6,PANELA
5,ANTIOQUIA,5138,CAÑASGORDAS,OTROS PERMANENTES,CAÑA,CAÑA PANELERA,CAÑA PANELERA,112070350082,SACCHARUM OFFICINARUM,2007,96,96,432,4.5,PANELA
5,ANTIOQUIA,5036,ANGELOPOLIS,OTROS PERMANENTES,CAÑA,CAÑA PANELERA,CAÑA PANELERA,112070350082,SACCHARUM OFFICINARUM,2007,88,88,308,3.5,PANELA
5,ANTIOQUIA,5101,CIUDAD BOLIVAR,OTROS PERMANENTES,CAÑA,CAÑA PANELERA,CAÑA PANELERA,112070350082,SACCHARUM OFFICINARUM,2007,85,70,525,7.5,PANELA
5,ANTIOQUIA,5628,SABANALARGA,OTROS PERMANENTES,CAÑA,CAÑA PANELERA,CAÑA PANELERA,112070350082,SACCHARUM OFFICINARUM,2007,84,69,173,2.5,PANELA
5,ANTIOQUIA,5001,MEDELLIN,OTROS PERMANENTES,CAÑA,CAÑA PANELERA,CAÑA PANELERA,112070350082,SACCHARUM OFFICINARUM,2007,84,84,504,6,PANELA
5,ANTIOQUIA,5543,PEQUE,OTROS PERMANENTES,CAÑA,CAÑA PANELERA,CAÑA PANELERA,112070350082,SACCHARUM OFFICINARUM,2007,71,51,214,4.2,PANELA
5,ANTIOQUIA,5142,CARACOLI,OTROS PERMANENTES,CAÑA,CAÑA PANELERA,CAÑA PANELERA,112070350082,SACCHARUM OFFICINARUM,2007,65,65,273,4.2,PANELA
5,ANTIOQUIA,5282,FREDONIA,OTROS PERMANENTES,CAÑA,CAÑA PANELERA,CAÑA PANELERA,112070350082,SACCHARUM OFFICINARUM,2007,65,45,320,7.1,PANELA
5,ANTIOQUIA,5212,COPACABANA,OTROS PERMANENTES,CAÑA,CAÑA PANELERA,CAÑA PANELERA,112070350082,SACCHARUM OFFICINARUM,2007,58,58,133,2.3,PANELA
5,ANTIOQUIA,5113,BURITICA,OTROS PERMANENTES,CAÑA,CAÑA PANELERA,CAÑA PANELERA,112070350082,SACCHARUM OFFICINARUM,2007,58,58,203,3.5,PANELA
5,ANTIOQUIA,5042,SANTAFE DE ANTIOQUIA,OTROS PERMANENTES,CAÑA,CAÑA PANELERA,CAÑA PANELERA,112070350082,SACCHARUM OFFICINARUM,2007,50,49,98,2,PANELA
5,ANTIOQUIA,5044,ANZA,OTROS PERMANENTES,CAÑA,CAÑA PANELERA,CAÑA PANELERA,112070350082,SACCHARUM OFFICINARUM,2007,42,40,156,3.9,PANELA
5,ANTIOQUIA,5059,ARMENIA,OTROS PERMANENTES,CAÑA,CAÑA PANELERA,CAÑA PANELERA,112070350082,SACCHARUM OFFICINARUM,2007,40,20,66,3.3,PANELA
5,ANTIOQUIA,5093,BETULIA,OTROS PERMANENTES,CAÑA,CAÑA PANELERA,CAÑA PANELERA,112070350082,SACCHARUM OFFICINARUM,2007,38,38,228,6,PANELA
5,ANTIOQUIA,5004,ABRIAQUI,OTROS PERMANENTES,CAÑA,CAÑA PANELERA,CAÑA PANELERA,112070350082,SACCHARUM OFFICINARUM,2007,30,30,105,3.5,PANELA
5,ANTIOQUIA,5873,VIGIA DEL FUERTE,OTROS PERMANENTES,CAÑA,CAÑA PANELERA,CAÑA PANELERA,112070350082,SACCHARUM OFFICINARUM,2007,24,5,10,1.9,PANELA
5,ANTIOQUIA,5347,HELICONIA,OTROS PERMANENTES,CAÑA,CAÑA PANELERA,CAÑA PANELERA,112070350082,SACCHARUM OFFICINARUM,2007,20,10,26,2.6,PANELA
5,ANTIOQUIA,5467,MONTEBELLO,OTROS PERMANENTES,CAÑA,CAÑA PANELERA,CAÑA PANELERA,112070350082,SACCHARUM OFFICINARUM,2007,19,16,64,4,PANELA
5,ANTIOQUIA,5861,VENECIA,OTROS PERMANENTES,CAÑA,CAÑA PANELERA,CAÑA PANELERA,112070350082,SACCHARUM OFFICINARUM,2007,19,19,90,4.7,PANELA
5,ANTIOQUIA,5819,TOLEDO,OTROS PERMANENTES,CAÑA,CAÑA PANELERA,CAÑA PANELERA,112070350082,SACCHARUM OFFICINARUM,2007,18,14,29,2,PANELA
5,ANTIOQUIA,5306,GIRALDO,OTROS PERMANENTES,CAÑA,CAÑA PANELERA,CAÑA PANELERA,112070350082,SACCHARUM OFFICINARUM,2007,15,15,68,4.5,PANELA
5,ANTIOQUIA,5091,BETANIA,OTROS PERMANENTES,CAÑA,CAÑA PANELERA,CAÑA PANELERA,112070350082,SACCHARUM OFFICINARUM,2007,13,8,40,5,PANELA
5,ANTIOQUIA,5585,PUERTO NARE,OTROS PERMANENTES,CAÑA,CAÑA PANELERA,CAÑA PANELERA,112070350082,SACCHARUM OFFICINARUM,2007,10,5,20,4,PANELA
5,ANTIOQUIA,5360,ITAGUI,OTROS PERMANENTES,CAÑA,CAÑA PANELERA,CAÑA PANELERA,112070350082,SACCHARUM OFFICINARUM,2007,4,4,19,4.5,PANELA
81,ARAUCA,81794,TAME,OTROS PERMANENTES,CAÑA,CAÑA PANELERA,CAÑA PANELERA,112070350082,SACCHARUM OFFICINARUM,2007,726,700,2170,3.1,PANELA
81,ARAUCA,81065,ARAUQUITA,OTROS PERMANENTES,CAÑA,CAÑA PANELERA,CAÑA PANELERA,112070350082,SACCHARUM OFFICINARUM,2007,311,295,1030,3.5,PANELA
81,ARAUCA,81736,SARAVENA,OTROS PERMANENTES,CAÑA,CAÑA PANELERA,CAÑA PANELERA,112070350082,SACCHARUM OFFICINARUM,2007,190,150,525,3.5,PANELA
81,ARAUCA,81001,ARAUCA,OTROS PERMANENTES,CAÑA,CAÑA PANELERA,CAÑA PANELERA,112070350082,SACCHARUM OFFICINARUM,2007,137,135,486,3.6,PANELA
81,ARAUCA,81300,FORTUL,OTROS PERMANENTES,CAÑA,CAÑA PANELERA,CAÑA PANELERA,112070350082,SACCHARUM OFFICINARUM,2007,120,113,395,3.5,PANELA
81,ARAUCA,81591,PUERTO RONDON,OTROS PERMANENTES,CAÑA,CAÑA PANELERA,CAÑA PANELERA,112070350082,SACCHARUM OFFICINARUM,2007,65,60,135,2.3,PANELA
81,ARAUCA,81220,CRAVO NORTE,OTROS PERMANENTES,CAÑA,CAÑA PANELERA,CAÑA PANELERA,112070350082,SACCHARUM OFFICINARUM,2007,9,8,20,2.5,PANELA
13,BOLIVAR,13688,SANTA ROSA DEL SUR,OTROS PERMANENTES,CAÑA,CAÑA PANELERA,CAÑA PANELERA,112070350082,SACCHARUM OFFICINARUM,2007,500,400,2800,7,PANELA
13,BOLIVAR,13836,TURBACO,OTROS PERMANENTES,CAÑA,CAÑA PANELERA,CAÑA PANELERA,112070350082,SACCHARUM OFFICINARUM,2007,147,147,1617,11,PANELA
13,BOLIVAR,13440,MARGARITA,OTROS PERMANENTES,CAÑA,CAÑA PANELERA,CAÑA PANELERA,112070350082,SACCHARUM OFFICINARUM,2007,100,100,300,3,PANELA
13,BOLIVAR,13873,VILLANUEVA,OTROS PERMANENTES,CAÑA,CAÑA PANELERA,CAÑA PANELERA,112070350082,SACCHARUM OFFICINARUM,2007,68,65,748,11.5,PANELA
13,BOLIVAR,13006,ACHI,OTROS PERMANENTES,CAÑA,CAÑA PANELERA,CAÑA PANELERA,112070350082,SACCHARUM OFFICINARUM,2007,60,60,240,4,PANELA
13,BOLIVAR,13667,SAN MARTIN DE LOBA,OTROS PERMANENTES,CAÑA,CAÑA PANELERA,CAÑA PANELERA,112070350082,SACCHARUM OFFICINARUM,2007,25,25,150,6,PANELA
13,BOLIVAR,13810,TIQUISIO,OTROS PERMANENTES,CAÑA,CAÑA PANELERA,CAÑA PANELERA,112070350082,SACCHARUM OFFICINARUM,2007,22,22,88,4,PANELA
13,BOLIVAR,13433,MAHATES,OTROS PERMANENTES,CAÑA,CAÑA PANELERA,CAÑA PANELERA,112070350082,SACCHARUM OFFICINARUM,2007,20,0,0,,PANELA
15,BOYACA,15185,CHITARAQUE,OTROS PERMANENTES,CAÑA,CAÑA PANELERA,CAÑA PANELERA,112070350082,SACCHARUM OFFICINARUM,2007,8000,4800,75800,15.8,PANELA
15,BOYACA,15664,SAN JOSE DE PARE,OTROS PERMANENTES,CAÑA,CAÑA PANELERA,CAÑA PANELERA,112070350082,SACCHARUM OFFICINARUM,2007,4500,2700,40200,14.9,PANELA
15,BOYACA,15686,SANTANA,OTROS PERMANENTES,CAÑA,CAÑA PANELERA,CAÑA PANELERA,112070350082,SACCHARUM OFFICINARUM,2007,4200,2520,25200,10,PANELA
15,BOYACA,15816,TOGUI,OTROS PERMANENTES,CAÑA,CAÑA PANELERA,CAÑA PANELERA,112070350082,SACCHARUM OFFICINARUM,2007,3600,2100,30600,14.6,PANELA
15,BOYACA,15469,MONIQUIRA,OTROS PERMANENTES,CAÑA,CAÑA PANELERA,CAÑA PANELERA,112070350082,SACCHARUM OFFICINARUM,2007,2000,1200,17200,14.3,PANELA
15,BOYACA,15377,LABRANZAGRANDE,OTROS PERMANENTES,CAÑA,CAÑA PANELERA,CAÑA PANELERA,112070350082,SACCHARUM OFFICINARUM,2007,450,450,4860,10.8,PANELA
15,BOYACA,15442,MARIPI,OTROS PERMANENTES,CAÑA,CAÑA PANELERA,CAÑA PANELERA,112070350082,SACCHARUM OFFICINARUM,2007,422,400,1600,4,PANELA
15,BOYACA,15293,GACHANTIVA,OTROS PERMANENTES,CAÑA,CAÑA PANELERA,CAÑA PANELERA,112070350082,SACCHARUM OFFICINARUM,2007,240,120,540,4.5,PANELA
15,BOYACA,15455,MIRAFLORES,OTROS PERMANENTES,CAÑA,CAÑA PANELERA,CAÑA PANELERA,112070350082,SACCHARUM OFFICINARUM,2007,215,210,840,4,PANELA
15,BOYACA,15507,OTANCHE,OTROS PERMANENTES,CAÑA,CAÑA PANELERA,CAÑA PANELERA,112070350082,SACCHARUM OFFICINARUM,2007,100,50,200,4,PANELA
15,BOYACA,15690,SANTA MARIA,OTROS PERMANENTES,CAÑA,CAÑA PANELERA,CAÑA PANELERA,112070350082,SACCHARUM OFFICINARUM,2007,80,70,190,2.7,PANELA
15,BOYACA,15518,PAJARITO,OTROS PERMANENTES,CAÑA,CAÑA PANELERA,CAÑA PANELERA,112070350082,SACCHARUM OFFICINARUM,2007,40,20,120,6,PANELA
15,BOYACA,15097,BOAVITA,OTROS PERMANENTES,CAÑA,CAÑA PANELERA,CAÑA PANELERA,112070350082,SACCHARUM OFFICINARUM,2007,40,40,280,7,PANELA
15,BOYACA,15673,SAN MATEO,OTROS PERMANENTES,CAÑA,CAÑA PANELERA,CAÑA PANELERA,112070350082,SACCHARUM OFFICINARUM,2007,36,20,150,7.5,PANELA
15,BOYACA,15580,QUIPAMA,OTROS PERMANENTES,CAÑA,CAÑA PANELERA,CAÑA PANELERA,112070350082,SACCHARUM OFFICINARUM,2007,35,13,46,3.5,PANELA
15,BOYACA,15755,SOCOTA,OTROS PERMANENTES,CAÑA,CAÑA PANELERA,CAÑA PANELERA,112070350082,SACCHARUM OFFICINARUM,2007,32,26,120,4.6,PANELA
15,BOYACA,15572,PUERTO BOYACA,OTROS PERMANENTES,CAÑA,CAÑA PANELERA,CAÑA PANELERA,112070350082,SACCHARUM OFFICINARUM,2007,10,7,49,7,PANELA
15,BOYACA,15810,TIPACOQUE,OTROS PERMANENTES,CAÑA,CAÑA PANELERA,CAÑA PANELERA,112070350082,SACCHARUM OFFICINARUM,2007,5,5,20,4,PANELA
15,BOYACA,15720,SATIVANORTE,OTROS PERMANENTES,CAÑA,CAÑA PANELERA,CAÑA PANELERA,112070350082,SACCHARUM OFFICINARUM,2007,5,5,30,6,PANELA
15,BOYACA,15317,GUACAMAYAS,OTROS PERMANENTES,CAÑA,CAÑA PANELERA,CAÑA PANELERA,112070350082,SACCHARUM OFFICINARUM,2007,5,5,16,3.5,PANELA
17,CALDAS,17777,SUPIA,OTROS PERMANENTES,CAÑA,CAÑA PANELERA,CAÑA PANELERA,112070350082,SACCHARUM OFFICINARUM,2007,1825,1770,9445,5.3,PANELA
17,CALDAS,17272,FILADELFIA,OTROS PERMANENTES,CAÑA,CAÑA PANELERA,CAÑA PANELERA,112070350082,SACCHARUM OFFICINARUM,2007,1558,1558,8320,5.3,PANELA
17,CALDAS,17513,PACORA,OTROS PERMANENTES,CAÑA,CAÑA PANELERA,CAÑA PANELERA,112070350082,SACCHARUM OFFICINARUM,2007,1371,1325,5386,4.1,PANELA
17,CALDAS,17614,RIOSUCIO,OTROS PERMANENTES,CAÑA,CAÑA PANELERA,CAÑA PANELERA,112070350082,SACCHARUM OFFICINARUM,2007,1150,1050,5500,5.2,PANELA
17,CALDAS,17433,MANZANARES,OTROS PERMANENTES,CAÑA,CAÑA PANELERA,CAÑA PANELERA,112070350082,SACCHARUM OFFICINARUM,2007,841,740,3550,4.8,PANELA
17,CALDAS,17486,NEIRA,OTROS PERMANENTES,CAÑA,CAÑA PANELERA,CAÑA PANELERA,112070350082,SACCHARUM OFFICINARUM,2007,833,833,4000,4.8,PANELA
17,CALDAS,17662,SAMANA,OTROS PERMANENTES,CAÑA,CAÑA PANELERA,CAÑA PANELERA,112070350082,SACCHARUM OFFICINARUM,2007,790,603,4022,6.7,PANELA
17,CALDAS,17653,SALAMINA,OTROS PERMANENTES,CAÑA,CAÑA PANELERA,CAÑA PANELERA,112070350082,SACCHARUM OFFICINARUM,2007,693,669,2342,3.5,PANELA
17,CALDAS,17444,MARQUETALIA,OTROS PERMANENTES,CAÑA,CAÑA PANELERA,CAÑA PANELERA,112070350082,SACCHARUM OFFICINARUM,2007,470,420,1650,3.9,PANELA
17,CALDAS,17042,ANSERMA,OTROS PERMANENTES,CAÑA,CAÑA PANELERA,CAÑA PANELERA,112070350082,SACCHARUM OFFICINARUM,2007,430,430,3680,8.6,PANELA
17,CALDAS,17541,PENSILVANIA,OTROS PERMANENTES,CAÑA,CAÑA PANELERA,CAÑA PANELERA,112070350082,SACCHARUM OFFICINARUM,2007,380,380,2450,6.4,PANELA
17,CALDAS,17013,AGUADAS,OTROS PERMANENTES,CAÑA,CAÑA PANELERA,CAÑA PANELERA,112070350082,SACCHARUM OFFICINARUM,2007,310,280,1112,4,PANELA
17,CALDAS,17174,CHINCHINA,OTROS PERMANENTES,CAÑA,CAÑA PANELERA,CAÑA PANELERA,112070350082,SACCHARUM OFFICINARUM,2007,145,125,763,6.1,PANELA
17,CALDAS,17616,RISARALDA,OTROS PERMANENTES,CAÑA,CAÑA PANELERA,CAÑA PANELERA,112070350082,SACCHARUM OFFICINARUM,2007,144,136,545,4,PANELA
17,CALDAS,17050,ARANZAZU,OTROS PERMANENTES,CAÑA,CAÑA PANELERA,CAÑA PANELERA,112070350082,SACCHARUM OFFICINARUM,2007,137,129,390,3,PANELA
17,CALDAS,17442,MARMATO,OTROS PERMANENTES,CAÑA,CAÑA PANELERA,CAÑA PANELERA,112070350082,SACCHARUM OFFICINARUM,2007,130,85,382,4.5,PANELA
17,CALDAS,17388,LA MERCED,OTROS PERMANENTES,CAÑA,CAÑA PANELERA,CAÑA PANELERA,112070350082,SACCHARUM OFFICINARUM,2007,121,114,650,5.7,PANELA
17,CALDAS,17088,BELALCAZAR,OTROS PERMANENTES,CAÑA,CAÑA PANELERA,CAÑA PANELERA,112070350082,SACCHARUM OFFICINARUM,2007,105,105,420,4,PANELA
17,CALDAS,17877,VITERBO,OTROS PERMANENTES,CAÑA,CAÑA PANELERA,CAÑA PANELERA,112070350082,SACCHARUM OFFICINARUM,2007,98,98,745,7.6,PANELA
17,CALDAS,17001,MANIZALES,OTROS PERMANENTES,CAÑA,CAÑA PANELERA,CAÑA PANELERA,112070350082,SACCHARUM OFFICINARUM,2007,84,81,350,4.3,PANELA
17,CALDAS,17665,SAN JOSE,OTROS PERMANENTES,CAÑA,CAÑA PANELERA,CAÑA PANELERA,112070350082,SACCHARUM OFFICINARUM,2007,75,54,232,4.3,PANELA
