CÓD. DEP.,DEPARTAMENTO,CÓD. MUN.,MUNICIPIO,GRUPO DE CULTIVO,SUBGRUPO DE CULTIVO,CULTIVO,DESAGREGACIÓN REGIONAL Y/O SISTEMA PRODUCTIVO,CÓDIGO CULTIVO,NOMBRE CIENTIFICO,PERIODO,Área Sembrada(ha),Área Cosechada(ha),Producción(t),Rendimiento(t/ha),ESTADO FISICO PRODUCCION
25,CUNDINAMARCA,25805,TIBACUY,FRUTALES,MANGO,MANGO,MANGO,112010980266,MANGIFERA INDICA,2009,15,10,120,12,FRUTO FRESCO
25,CUNDINAMARCA,25815,TOCAIMA,FRUTALES,MANGO,MANGO,MANGO,112010980266,MANGIFERA INDICA,2009,552,397,5955,15,FRUTO FRESCO
25,CUNDINAMARCA,25878,VIOTA,FRUTALES,MANGO,MANGO,MANGO,112010980266,MANGIFERA INDICA,2009,885,885,5295,6,FRUTO FRESCO
41,HUILA,41016,AIPE,FRUTALES,MANGO,MANGO,MANGO,112010980266,MANGIFERA INDICA,2009,17,17,153,9,FRUTO FRESCO
41,HUILA,41020,ALGECIRAS,FRUTALES,MANGO,MANGO,MANGO,112010980266,MANGIFERA INDICA,2009,2,1,9,9,FRUTO FRESCO
41,HUILA,41132,CAMPOALEGRE,FRUTALES,MANGO,MANGO,MANGO,112010980266,MANGIFERA INDICA,2009,20,20,210,10.5,FRUTO FRESCO
41,HUILA,41244,ELIAS,FRUTALES,MANGO,MANGO,MANGO,112010980266,MANGIFERA INDICA,2009,12,12,102,8.5,FRUTO FRESCO
41,HUILA,41298,GARZON,FRUTALES,MANGO,MANGO,MANGO,112010980266,MANGIFERA INDICA,2009,13,13,111,8.5,FRUTO FRESCO
41,HUILA,41306,GIGANTE,FRUTALES,MANGO,MANGO,MANGO,112010980266,MANGIFERA INDICA,2009,22,18,144,8,FRUTO FRESCO
41,HUILA,41319,GUADALUPE,FRUTALES,MANGO,MANGO,MANGO,112010980266,MANGIFERA INDICA,2009,4,4,30,7.5,FRUTO FRESCO
41,HUILA,41349,HOBO,FRUTALES,MANGO,MANGO,MANGO,112010980266,MANGIFERA INDICA,2009,3,0,0,,FRUTO FRESCO
41,HUILA,41359,ISNOS,FRUTALES,MANGO,MANGO,MANGO,112010980266,MANGIFERA INDICA,2009,3,3,27,9,FRUTO FRESCO
41,HUILA,41001,NEIVA,FRUTALES,MANGO,MANGO,MANGO,112010980266,MANGIFERA INDICA,2009,12,12,72,6,FRUTO FRESCO
41,HUILA,41615,RIVERA,FRUTALES,MANGO,MANGO,MANGO,112010980266,MANGIFERA INDICA,2009,2,0,0,,FRUTO FRESCO
41,HUILA,41799,TELLO,FRUTALES,MANGO,MANGO,MANGO,112010980266,MANGIFERA INDICA,2009,37,37,333,9,FRUTO FRESCO
44,LA GUAJIRA,44090,DIBULLA,FRUTALES,MANGO,MANGO,MANGO,112010980266,MANGIFERA INDICA,2009,50,40,200,5,FRUTO FRESCO
44,LA GUAJIRA,44098,DISTRACCION,FRUTALES,MANGO,MANGO,MANGO,112010980266,MANGIFERA INDICA,2009,13,10,50,5,FRUTO FRESCO
44,LA GUAJIRA,44110,EL MOLINO,FRUTALES,MANGO,MANGO,MANGO,112010980266,MANGIFERA INDICA,2009,13,13,78,6,FRUTO FRESCO
44,LA GUAJIRA,44279,FONSECA,FRUTALES,MANGO,MANGO,MANGO,112010980266,MANGIFERA INDICA,2009,37,30,150,5,FRUTO FRESCO
44,LA GUAJIRA,44420,LA JAGUA DEL PILAR,FRUTALES,MANGO,MANGO,MANGO,112010980266,MANGIFERA INDICA,2009,21,19,95,5,FRUTO FRESCO
44,LA GUAJIRA,44430,MAICAO,FRUTALES,MANGO,MANGO,MANGO,112010980266,MANGIFERA INDICA,2009,10,10,50,5,FRUTO FRESCO
44,LA GUAJIRA,44001,RIOHACHA,FRUTALES,MANGO,MANGO,MANGO,112010980266,MANGIFERA INDICA,2009,78,78,468,6,FRUTO FRESCO
44,LA GUAJIRA,44650,SAN JUAN DEL CESAR,FRUTALES,MANGO,MANGO,MANGO,112010980266,MANGIFERA INDICA,2009,48,47,188,4,FRUTO FRESCO
44,LA GUAJIRA,44855,URUMITA,FRUTALES,MANGO,MANGO,MANGO,112010980266,MANGIFERA INDICA,2009,19,17,68,4,FRUTO FRESCO
44,LA GUAJIRA,44874,VILLANUEVA,FRUTALES,MANGO,MANGO,MANGO,112010980266,MANGIFERA INDICA,2009,35,25,175,7,FRUTO FRESCO
47,MAGDALENA,47161,CERRO DE SAN ANTONIO,FRUTALES,MANGO,MANGO,MANGO,112010980266,MANGIFERA INDICA,2009,90,60,720,12,FRUTO FRESCO
47,MAGDALENA,47189,CIENAGA,FRUTALES,MANGO,MANGO,MANGO,112010980266,MANGIFERA INDICA,2009,860,800,8800,11,FRUTO FRESCO
47,MAGDALENA,47541,PEDRAZA,FRUTALES,MANGO,MANGO,MANGO,112010980266,MANGIFERA INDICA,2009,60,60,720,12,FRUTO FRESCO
47,MAGDALENA,47551,PIVIJAY,FRUTALES,MANGO,MANGO,MANGO,112010980266,MANGIFERA INDICA,2009,72,72,864,12,FRUTO FRESCO
47,MAGDALENA,47605,REMOLINO,FRUTALES,MANGO,MANGO,MANGO,112010980266,MANGIFERA INDICA,2009,114,109,1090,10,FRUTO FRESCO
47,MAGDALENA,47675,SALAMINA,FRUTALES,MANGO,MANGO,MANGO,112010980266,MANGIFERA INDICA,2009,72,70,840,12,FRUTO FRESCO
47,MAGDALENA,47707,SANTA ANA,FRUTALES,MANGO,MANGO,MANGO,112010980266,MANGIFERA INDICA,2009,30,0,0,,FRUTO FRESCO
47,MAGDALENA,47001,SANTA MARTA,FRUTALES,MANGO,MANGO,MANGO,112010980266,MANGIFERA INDICA,2009,510,400,4000,10,FRUTO FRESCO
47,MAGDALENA,47745,SITIONUEVO,FRUTALES,MANGO,MANGO,MANGO,112010980266,MANGIFERA INDICA,2009,300,198,1980,10,FRUTO FRESCO
47,MAGDALENA,47980,ZONA BANANERA,FRUTALES,MANGO,MANGO,MANGO,112010980266,MANGIFERA INDICA,2009,152,152,1520,10,FRUTO FRESCO
52,NARIÑO,52256,EL ROSARIO,FRUTALES,MANGO,MANGO,MANGO,112010980266,MANGIFERA INDICA,2009,7,5,15,3,FRUTO FRESCO
52,NARIÑO,52540,POLICARPA,FRUTALES,MANGO,MANGO,MANGO,112010980266,MANGIFERA INDICA,2009,35,35,175,5,FRUTO FRESCO
52,NARIÑO,52678,SAMANIEGO,FRUTALES,MANGO,MANGO,MANGO,112010980266,MANGIFERA INDICA,2009,6,6,18,3,FRUTO FRESCO
52,NARIÑO,52687,SAN LORENZO,FRUTALES,MANGO,MANGO,MANGO,112010980266,MANGIFERA INDICA,2009,17,17,85,5,FRUTO FRESCO
52,NARIÑO,52786,TAMINANGO,FRUTALES,MANGO,MANGO,MANGO,112010980266,MANGIFERA INDICA,2009,43,43,344,8,FRUTO FRESCO
54,NORTE DE SANTANDER,54673,SAN CAYETANO,FRUTALES,MANGO,MANGO,MANGO,112010980266,MANGIFERA INDICA,2009,7,7,98,14,FRUTO FRESCO
54,NORTE DE SANTANDER,54874,VILLA DEL ROSARIO,FRUTALES,MANGO,MANGO,MANGO,112010980266,MANGIFERA INDICA,2009,6,6,70,11.7,FRUTO FRESCO
68,SANTANDER,68081,BARRANCABERMEJA,FRUTALES,MANGO,MANGO,MANGO,112010980266,MANGIFERA INDICA,2009,83,83,712,8.6,FRUTO FRESCO
68,SANTANDER,68147,CAPITANEJO,FRUTALES,MANGO,MANGO,MANGO,112010980266,MANGIFERA INDICA,2009,19,15,27,1.8,FRUTO FRESCO
68,SANTANDER,68266,ENCISO,FRUTALES,MANGO,MANGO,MANGO,112010980266,MANGIFERA INDICA,2009,4,3,10,4,FRUTO FRESCO
68,SANTANDER,68549,PINCHOTE,FRUTALES,MANGO,MANGO,MANGO,112010980266,MANGIFERA INDICA,2009,18,8,64,8,FRUTO FRESCO
70,SUCRE,70221,COVEÑAS,FRUTALES,MANGO,MANGO,MANGO,112010980266,MANGIFERA INDICA,2009,2,2,10,5,FRUTO FRESCO
70,SUCRE,70233,EL ROBLE,FRUTALES,MANGO,MANGO,MANGO,112010980266,MANGIFERA INDICA,2009,20,10,50,5,FRUTO FRESCO
70,SUCRE,70508,OVEJAS,FRUTALES,MANGO,MANGO,MANGO,112010980266,MANGIFERA INDICA,2009,400,200,1500,7.5,FRUTO FRESCO
70,SUCRE,70678,SAN BENITO ABAD,FRUTALES,MANGO,MANGO,MANGO,112010980266,MANGIFERA INDICA,2009,5,5,29,5.7,FRUTO FRESCO
70,SUCRE,70742,SINCE,FRUTALES,MANGO,MANGO,MANGO,112010980266,MANGIFERA INDICA,2009,4,4,35,8.8,FRUTO FRESCO
73,TOLIMA,73030,AMBALEMA,FRUTALES,MANGO,MANGO,MANGO,112010980266,MANGIFERA INDICA,2009,160,40,1560,39,FRUTO FRESCO
73,TOLIMA,73055,ARMERO (GUAYABAL),FRUTALES,MANGO,MANGO,MANGO,112010980266,MANGIFERA INDICA,2009,17,17,289,17,FRUTO FRESCO
73,TOLIMA,73148,CARMEN DE APICALA,FRUTALES,MANGO,MANGO,MANGO,112010980266,MANGIFERA INDICA,2009,30,30,450,15,FRUTO FRESCO
73,TOLIMA,73200,COELLO,FRUTALES,MANGO,MANGO,MANGO,112010980266,MANGIFERA INDICA,2009,213,213,5626,26.4,FRUTO FRESCO
73,TOLIMA,73217,COYAIMA,FRUTALES,MANGO,MANGO,MANGO,112010980266,MANGIFERA INDICA,2009,108,90,720,8,FRUTO FRESCO
73,TOLIMA,73268,ESPINAL,FRUTALES,MANGO,MANGO,MANGO,112010980266,MANGIFERA INDICA,2009,1343,1296,29597,22.8,FRUTO FRESCO
73,TOLIMA,73275,FLANDES,FRUTALES,MANGO,MANGO,MANGO,112010980266,MANGIFERA INDICA,2009,15,15,450,30,FRUTO FRESCO
73,TOLIMA,73319,GUAMO,FRUTALES,MANGO,MANGO,MANGO,112010980266,MANGIFERA INDICA,2009,1347,1169,32595,27.9,FRUTO FRESCO
73,TOLIMA,73349,HONDA,FRUTALES,MANGO,MANGO,MANGO,112010980266,MANGIFERA INDICA,2009,25,5,124,27.5,FRUTO FRESCO
73,TOLIMA,73001,IBAGUE,FRUTALES,MANGO,MANGO,MANGO,112010980266,MANGIFERA INDICA,2009,15,15,128,8.5,FRUTO FRESCO
73,TOLIMA,73352,ICONONZO,FRUTALES,MANGO,MANGO,MANGO,112010980266,MANGIFERA INDICA,2009,3,3,27,9,FRUTO FRESCO
73,TOLIMA,73408,LERIDA,FRUTALES,MANGO,MANGO,MANGO,112010980266,MANGIFERA INDICA,2009,34,29,73,2.5,FRUTO FRESCO
73,TOLIMA,73449,MELGAR,FRUTALES,MANGO,MANGO,MANGO,112010980266,MANGIFERA INDICA,2009,120,120,300,2.5,FRUTO FRESCO
73,TOLIMA,73483,NATAGAIMA,FRUTALES,MANGO,MANGO,MANGO,112010980266,MANGIFERA INDICA,2009,76,60,240,4,FRUTO FRESCO
73,TOLIMA,73504,ORTEGA,FRUTALES,MANGO,MANGO,MANGO,112010980266,MANGIFERA INDICA,2009,25,15,60,4,FRUTO FRESCO
73,TOLIMA,73547,PIEDRAS,FRUTALES,MANGO,MANGO,MANGO,112010980266,MANGIFERA INDICA,2009,442,337,6740,20,FRUTO FRESCO
73,TOLIMA,73563,PRADO,FRUTALES,MANGO,MANGO,MANGO,112010980266,MANGIFERA INDICA,2009,60,60,360,6,FRUTO FRESCO
73,TOLIMA,73585,PURIFICACION,FRUTALES,MANGO,MANGO,MANGO,112010980266,MANGIFERA INDICA,2009,90,90,720,8,FRUTO FRESCO
73,TOLIMA,73671,SALDAÑA,FRUTALES,MANGO,MANGO,MANGO,112010980266,MANGIFERA INDICA,2009,54,48,336,7,FRUTO FRESCO
73,TOLIMA,73678,SAN LUIS,FRUTALES,MANGO,MANGO,MANGO,112010980266,MANGIFERA INDICA,2009,381,329,9855,30,FRUTO FRESCO
73,TOLIMA,73770,SUAREZ,FRUTALES,MANGO,MANGO,MANGO,112010980266,MANGIFERA INDICA,2009,109,104,2696,25.9,FRUTO FRESCO
73,TOLIMA,73854,VALLE DE SAN JUAN,FRUTALES,MANGO,MANGO,MANGO,112010980266,MANGIFERA INDICA,2009,8,8,210,26.3,FRUTO FRESCO
73,TOLIMA,73861,VENADILLO,FRUTALES,MANGO,MANGO,MANGO,112010980266,MANGIFERA INDICA,2009,38,20,340,17,FRUTO FRESCO
76,VALLE DEL CAUCA,76041,ANSERMANUEVO,FRUTALES,MANGO,MANGO,MANGO,112010980266,MANGIFERA INDICA,2009,10,10,100,10,FRUTO FRESCO
76,VALLE DEL CAUCA,76111,BUGA,FRUTALES,MANGO,MANGO,MANGO,112010980266,MANGIFERA INDICA,2009,25,18,90,5,FRUTO FRESCO
76,VALLE DEL CAUCA,76001,CALI,FRUTALES,MANGO,MANGO,MANGO,112010980266,MANGIFERA INDICA,2009,8,5,30,6,FRUTO FRESCO
76,VALLE DEL CAUCA,76275,FLORIDA,FRUTALES,MANGO,MANGO,MANGO,112010980266,MANGIFERA INDICA,2009,9,9,48,5.4,FRUTO FRESCO
76,VALLE DEL CAUCA,76364,JAMUNDI,FRUTALES,MANGO,MANGO,MANGO,112010980266,MANGIFERA INDICA,2009,27,25,350,14,FRUTO FRESCO
76,VALLE DEL CAUCA,76403,LA VICTORIA,FRUTALES,MANGO,MANGO,MANGO,112010980266,MANGIFERA INDICA,2009,15,0,0,,FRUTO FRESCO
76,VALLE DEL CAUCA,76497,OBANDO,FRUTALES,MANGO,MANGO,MANGO,112010980266,MANGIFERA INDICA,2009,5,5,25,5,FRUTO FRESCO
76,VALLE DEL CAUCA,76520,PALMIRA,FRUTALES,MANGO,MANGO,MANGO,112010980266,MANGIFERA INDICA,2009,25,25,250,10,FRUTO FRESCO
76,VALLE DEL CAUCA,76616,RIOFRIO,FRUTALES,MANGO,MANGO,MANGO,112010980266,MANGIFERA INDICA,2009,7,0,0,,FRUTO FRESCO
76,VALLE DEL CAUCA,76670,SAN PEDRO,FRUTALES,MANGO,MANGO,MANGO,112010980266,MANGIFERA INDICA,2009,6,5,75,15,FRUTO FRESCO
76,VALLE DEL CAUCA,76834,TULUA,FRUTALES,MANGO,MANGO,MANGO,112010980266,MANGIFERA INDICA,2009,6,6,42,7,FRUTO FRESCO
76,VALLE DEL CAUCA,76869,VIJES,FRUTALES,MANGO,MANGO,MANGO,112010980266,MANGIFERA INDICA,2009,10,8,32,4,FRUTO FRESCO
76,VALLE DEL CAUCA,76892,YUMBO,FRUTALES,MANGO,MANGO,MANGO,112010980266,MANGIFERA INDICA,2009,21,19,171,9,FRUTO FRESCO
76,VALLE DEL CAUCA,76895,ZARZAL,FRUTALES,MANGO,MANGO,MANGO,112010980266,MANGIFERA INDICA,2009,2,2,80,40,FRUTO FRESCO
99,VICHADA,99773,CUMARIBO,FRUTALES,MANGO,MANGO,MANGO,112010980266,MANGIFERA INDICA,2009,51,44,240,5.5,FRUTO FRESCO
5,ANTIOQUIA,5044,ANZA,FRUTALES,MANGO,MANGO,MANGO,112010980266,MANGIFERA INDICA,2010,170,156,702,4.5,FRUTO FRESCO
5,ANTIOQUIA,5093,BETULIA,FRUTALES,MANGO,MANGO,MANGO,112010980266,MANGIFERA INDICA,2010,590,330,3960,12,FRUTO FRESCO
5,ANTIOQUIA,5001,MEDELLIN,FRUTALES,MANGO,MANGO,MANGO,112010980266,MANGIFERA INDICA,2010,8,8,80,10,FRUTO FRESCO
5,ANTIOQUIA,5501,OLAYA,FRUTALES,MANGO,MANGO,MANGO,112010980266,MANGIFERA INDICA,2010,15,14,168,12,FRUTO FRESCO
5,ANTIOQUIA,5656,SAN JERONIMO,FRUTALES,MANGO,MANGO,MANGO,112010980266,MANGIFERA INDICA,2010,75,75,900,12,FRUTO FRESCO
5,ANTIOQUIA,5679,SANTA BARBARA,FRUTALES,MANGO,MANGO,MANGO,112010980266,MANGIFERA INDICA,2010,1200,1150,5290,4.6,FRUTO FRESCO
5,ANTIOQUIA,5042,SANTAFE DE ANTIOQUIA,FRUTALES,MANGO,MANGO,MANGO,112010980266,MANGIFERA INDICA,2010,55,50,600,12,FRUTO FRESCO
5,ANTIOQUIA,5761,SOPETRAN,FRUTALES,MANGO,MANGO,MANGO,112010980266,MANGIFERA INDICA,2010,165,165,743,4.5,FRUTO FRESCO
5,ANTIOQUIA,5819,TOLEDO,FRUTALES,MANGO,MANGO,MANGO,112010980266,MANGIFERA INDICA,2010,36,36,46,1.3,FRUTO FRESCO
5,ANTIOQUIA,5837,TURBO,FRUTALES,MANGO,MANGO,MANGO,112010980266,MANGIFERA INDICA,2010,267,123,1353,11,FRUTO FRESCO
8,ATLANTICO,8078,BARANOA,FRUTALES,MANGO,MANGO,MANGO,112010980266,MANGIFERA INDICA,2010,65,0,0,,FRUTO FRESCO
8,ATLANTICO,8137,CAMPO DE LA CRUZ,FRUTALES,MANGO,MANGO,MANGO,112010980266,MANGIFERA INDICA,2010,35,35,497,14.2,FRUTO FRESCO
8,ATLANTICO,8141,CANDELARIA,FRUTALES,MANGO,MANGO,MANGO,112010980266,MANGIFERA INDICA,2010,7,0,0,,FRUTO FRESCO
8,ATLANTICO,8296,GALAPA,FRUTALES,MANGO,MANGO,MANGO,112010980266,MANGIFERA INDICA,2010,44,28,224,8,FRUTO FRESCO
8,ATLANTICO,8372,JUAN DE ACOSTA,FRUTALES,MANGO,MANGO,MANGO,112010980266,MANGIFERA INDICA,2010,5,5,18,3.6,FRUTO FRESCO
8,ATLANTICO,8421,LURUACO,FRUTALES,MANGO,MANGO,MANGO,112010980266,MANGIFERA INDICA,2010,84,78,1560,20,FRUTO FRESCO
8,ATLANTICO,8433,MALAMBO,FRUTALES,MANGO,MANGO,MANGO,112010980266,MANGIFERA INDICA,2010,430,210,1280,6.1,FRUTO FRESCO
8,ATLANTICO,8436,MANATI,FRUTALES,MANGO,MANGO,MANGO,112010980266,MANGIFERA INDICA,2010,10,9,86,9.5,FRUTO FRESCO
8,ATLANTICO,8520,PALMAR DE VARELA,FRUTALES,MANGO,MANGO,MANGO,112010980266,MANGIFERA INDICA,2010,156,40,360,9,FRUTO FRESCO
8,ATLANTICO,8549,PIOJO,FRUTALES,MANGO,MANGO,MANGO,112010980266,MANGIFERA INDICA,2010,2,2,8,4,FRUTO FRESCO
8,ATLANTICO,8558,POLONUEVO,FRUTALES,MANGO,MANGO,MANGO,112010980266,MANGIFERA INDICA,2010,50,40,600,15,FRUTO FRESCO
8,ATLANTICO,8606,REPELON,FRUTALES,MANGO,MANGO,MANGO,112010980266,MANGIFERA INDICA,2010,10,10,200,20,FRUTO FRESCO
8,ATLANTICO,8634,SABANAGRANDE,FRUTALES,MANGO,MANGO,MANGO,112010980266,MANGIFERA INDICA,2010,33,14,96,7,FRUTO FRESCO
8,ATLANTICO,8638,SABANALARGA,FRUTALES,MANGO,MANGO,MANGO,112010980266,MANGIFERA INDICA,2010,90,9,153,17,FRUTO FRESCO
8,ATLANTICO,8675,SANTA LUCIA,FRUTALES,MANGO,MANGO,MANGO,112010980266,MANGIFERA INDICA,2010,38,38,684,18,FRUTO FRESCO
8,ATLANTICO,8685,SANTO TOMAS,FRUTALES,MANGO,MANGO,MANGO,112010980266,MANGIFERA INDICA,2010,152,30,600,20,FRUTO FRESCO
8,ATLANTICO,8770,SUAN,FRUTALES,MANGO,MANGO,MANGO,112010980266,MANGIFERA INDICA,2010,38,30,900,30,FRUTO FRESCO
8,ATLANTICO,8849,USIACURI,FRUTALES,MANGO,MANGO,MANGO,112010980266,MANGIFERA INDICA,2010,9,6,124,20,FRUTO FRESCO
13,BOLIVAR,13006,ACHI,FRUTALES,MANGO,MANGO,MANGO,112010980266,MANGIFERA INDICA,2010,30,30,240,8,FRUTO FRESCO
13,BOLIVAR,13052,ARJONA,FRUTALES,MANGO,MANGO,MANGO,112010980266,MANGIFERA INDICA,2010,30,30,600,20,FRUTO FRESCO
13,BOLIVAR,13074,BARRANCO DE LOBA,FRUTALES,MANGO,MANGO,MANGO,112010980266,MANGIFERA INDICA,2010,15,15,120,8,FRUTO FRESCO
13,BOLIVAR,13140,CALAMAR,FRUTALES,MANGO,MANGO,MANGO,112010980266,MANGIFERA INDICA,2010,17,15,225,15,FRUTO FRESCO
13,BOLIVAR,13001,CARTAGENA DE INDIAS,FRUTALES,MANGO,MANGO,MANGO,112010980266,MANGIFERA INDICA,2010,17,17,119,7,FRUTO FRESCO
13,BOLIVAR,13222,CLEMENCIA,FRUTALES,MANGO,MANGO,MANGO,112010980266,MANGIFERA INDICA,2010,210,150,1580,10.5,FRUTO FRESCO
13,BOLIVAR,13268,EL PEÑON,FRUTALES,MANGO,MANGO,MANGO,112010980266,MANGIFERA INDICA,2010,80,80,640,8,FRUTO FRESCO
13,BOLIVAR,13430,MAGANGUE,FRUTALES,MANGO,MANGO,MANGO,112010980266,MANGIFERA INDICA,2010,42,42,336,8,FRUTO FRESCO
13,BOLIVAR,13433,MAHATES,FRUTALES,MANGO,MANGO,MANGO,112010980266,MANGIFERA INDICA,2010,240,200,2600,13,FRUTO FRESCO
13,BOLIVAR,13468,MOMPOS,FRUTALES,MANGO,MANGO,MANGO,112010980266,MANGIFERA INDICA,2010,30,20,200,10,FRUTO FRESCO
13,BOLIVAR,13549,PINILLOS,FRUTALES,MANGO,MANGO,MANGO,112010980266,MANGIFERA INDICA,2010,12,12,96,8,FRUTO FRESCO
13,BOLIVAR,13620,SAN CRISTOBAL,FRUTALES,MANGO,MANGO,MANGO,112010980266,MANGIFERA INDICA,2010,21,7,35,5,FRUTO FRESCO
13,BOLIVAR,13650,SAN FERNANDO,FRUTALES,MANGO,MANGO,MANGO,112010980266,MANGIFERA INDICA,2010,11,10,100,10,FRUTO FRESCO
13,BOLIVAR,13673,SANTA CATALINA,FRUTALES,MANGO,MANGO,MANGO,112010980266,MANGIFERA INDICA,2010,163,115,2070,18,FRUTO FRESCO
13,BOLIVAR,13683,SANTA ROSA,FRUTALES,MANGO,MANGO,MANGO,112010980266,MANGIFERA INDICA,2010,108,75,1350,18,FRUTO FRESCO
13,BOLIVAR,13760,SOPLAVIENTO,FRUTALES,MANGO,MANGO,MANGO,112010980266,MANGIFERA INDICA,2010,5,4,32,8,FRUTO FRESCO
13,BOLIVAR,13780,TALAIGUA NUEVO,FRUTALES,MANGO,MANGO,MANGO,112010980266,MANGIFERA INDICA,2010,27,18,360,20,FRUTO FRESCO
13,BOLIVAR,13836,TURBACO,FRUTALES,MANGO,MANGO,MANGO,112010980266,MANGIFERA INDICA,2010,70,70,1400,20,FRUTO FRESCO
13,BOLIVAR,13838,TURBANA,FRUTALES,MANGO,MANGO,MANGO,112010980266,MANGIFERA INDICA,2010,80,63,504,8,FRUTO FRESCO
13,BOLIVAR,13873,VILLANUEVA,FRUTALES,MANGO,MANGO,MANGO,112010980266,MANGIFERA INDICA,2010,114,109,1968,18.1,FRUTO FRESCO
15,BOYACA,15097,BOAVITA,FRUTALES,MANGO,MANGO,MANGO,112010980266,MANGIFERA INDICA,2010,14,12,42,3.5,FRUTO FRESCO
15,BOYACA,15673,SAN MATEO,FRUTALES,MANGO,MANGO,MANGO,112010980266,MANGIFERA INDICA,2010,15,15,120,8,FRUTO FRESCO
15,BOYACA,15753,SOATA,FRUTALES,MANGO,MANGO,MANGO,112010980266,MANGIFERA INDICA,2010,132,37,141,3.8,FRUTO FRESCO
15,BOYACA,15810,TIPACOQUE,FRUTALES,MANGO,MANGO,MANGO,112010980266,MANGIFERA INDICA,2010,1,1,2,2,FRUTO FRESCO
17,CALDAS,17380,LA DORADA,FRUTALES,MANGO,MANGO,MANGO,112010980266,MANGIFERA INDICA,2010,98,80,336,4.2,FRUTO FRESCO
85,CASANARE,85162,MONTERREY,FRUTALES,MANGO,MANGO,MANGO,112010980266,MANGIFERA INDICA,2010,3,3,12,4,FRUTO FRESCO
85,CASANARE,85300,SABANALARGA,FRUTALES,MANGO,MANGO,MANGO,112010980266,MANGIFERA INDICA,2010,5,5,20,4,FRUTO FRESCO
19,CAUCA,19110,BUENOS AIRES,FRUTALES,MANGO,MANGO,MANGO,112010980266,MANGIFERA INDICA,2010,66,20,130,6.5,FRUTO FRESCO
19,CAUCA,19450,MERCADERES,FRUTALES,MANGO,MANGO,MANGO,112010980266,MANGIFERA INDICA,2010,20,18,108,6,FRUTO FRESCO
19,CAUCA,19532,PATIA,FRUTALES,MANGO,MANGO,MANGO,112010980266,MANGIFERA INDICA,2010,27,27,270,10,FRUTO FRESCO
19,CAUCA,19698,SANTANDER DE QUILICHAO,FRUTALES,MANGO,MANGO,MANGO,112010980266,MANGIFERA INDICA,2010,236,196,1668,8.5,FRUTO FRESCO
19,CAUCA,19780,SUAREZ,FRUTALES,MANGO,MANGO,MANGO,112010980266,MANGIFERA INDICA,2010,60,50,400,8,FRUTO FRESCO
20,CESAR,20011,AGUACHICA,FRUTALES,MANGO,MANGO,MANGO,112010980266,MANGIFERA INDICA,2010,140,140,1540,11,FRUTO FRESCO
20,CESAR,20013,AGUSTIN CODAZZI,FRUTALES,MANGO,MANGO,MANGO,112010980266,MANGIFERA INDICA,2010,100,75,750,10,FRUTO FRESCO
20,CESAR,20045,BECERRIL,FRUTALES,MANGO,MANGO,MANGO,112010980266,MANGIFERA INDICA,2010,35,35,350,10,FRUTO FRESCO
20,CESAR,20238,EL COPEY,FRUTALES,MANGO,MANGO,MANGO,112010980266,MANGIFERA INDICA,2010,40,40,480,12,FRUTO FRESCO
20,CESAR,20621,LA PAZ,FRUTALES,MANGO,MANGO,MANGO,112010980266,MANGIFERA INDICA,2010,20,20,50,2.5,FRUTO FRESCO
20,CESAR,20750,SAN DIEGO,FRUTALES,MANGO,MANGO,MANGO,112010980266,MANGIFERA INDICA,2010,30,30,210,7,FRUTO FRESCO
20,CESAR,20770,SAN MARTIN,FRUTALES,MANGO,MANGO,MANGO,112010980266,MANGIFERA INDICA,2010,50,50,530,10.6,FRUTO FRESCO
20,CESAR,20001,VALLEDUPAR,FRUTALES,MANGO,MANGO,MANGO,112010980266,MANGIFERA INDICA,2010,240,240,2160,9,FRUTO FRESCO
27,CHOCO,27006,ACANDI,FRUTALES,MANGO,MANGO,MANGO,112010980266,MANGIFERA INDICA,2010,30,0,0,,FRUTO FRESCO
23,CORDOBA,23068,AYAPEL,FRUTALES,MANGO,MANGO,MANGO,112010980266,MANGIFERA INDICA,2010,200,170,2890,17,FRUTO FRESCO
23,CORDOBA,23079,BUENAVISTA,FRUTALES,MANGO,MANGO,MANGO,112010980266,MANGIFERA INDICA,2010,30,30,1050,35,FRUTO FRESCO
23,CORDOBA,23182,CHINU,FRUTALES,MANGO,MANGO,MANGO,112010980266,MANGIFERA INDICA,2010,5,0,0,,FRUTO FRESCO
23,CORDOBA,23001,MONTERIA,FRUTALES,MANGO,MANGO,MANGO,112010980266,MANGIFERA INDICA,2010,200,180,1746,9.7,FRUTO FRESCO
23,CORDOBA,23672,SAN ANTERO,FRUTALES,MANGO,MANGO,MANGO,112010980266,MANGIFERA INDICA,2010,140,120,2400,20,FRUTO FRESCO
25,CUNDINAMARCA,25001,AGUA DE DIOS,FRUTALES,MANGO,MANGO,MANGO,112010980266,MANGIFERA INDICA,2010,100,30,300,10,FRUTO FRESCO
25,CUNDINAMARCA,25035,ANAPOIMA,FRUTALES,MANGO,MANGO,MANGO,112010980266,MANGIFERA INDICA,2010,1713,1428,10510,7.4,FRUTO FRESCO
25,CUNDINAMARCA,25040,ANOLAIMA,FRUTALES,MANGO,MANGO,MANGO,112010980266,MANGIFERA INDICA,2010,270,245,1850,7.6,FRUTO FRESCO
